property_area_sqft,bedrooms,bathrooms,floors,year_built,property_age,renovation_status,lot_size,distance_city_center_km,neighborhood_quality_score,crime_rate_index,nearby_school_rating,hospital_proximity_km,shopping_center_proximity_km,public_transport_score,parking_availability,property_type,construction_quality_rating,energy_efficiency_score,water_supply_reliability,electricity_supply_reliability,internet_availability_score,green_space_index,flood_risk_index,noise_pollution_level,sale_price
1470,3,2.5,2,1993,32,0,9765,11.099678422135097,6,5.59816101763296,7.195713330658036,6.156706252544666,0.7658021059898302,2.1289796698941506,1,1Fam,6,1.189638026365972,6.132724423238669,7.087708617438444,9.79387591444869,3.188853308938842,6.756398298857616,9.21968801700896,185000
1588,3,2.0,1,1999,26,0,10264,15.829187968034267,7,1.189989184282739,6.131474278095469,5.824950296793472,1.6236421129515828,9.720452382854495,1,1Fam,7,1.4823558151936091,4.974199342191433,5.458775825281817,8.95360084680284,4.8956641714464,7.233379124136096,2.866975404098956,214000
960,3,1.0,1,1965,60,0,10921,1.6248021074188483,4,7.114244907479041,6.209199723449765,3.111618611493813,5.281075998421739,3.1160124476527917,1,1Fam,4,8.210406587129933,4.302277292113135,3.56466587609704,7.335236966363125,8.238047683155841,3.457046291509458,7.104188114539531,94750
835,2,1.0,1,1920,105,1,10625,10.14551529175723,5,1.9890283014826546,5.1062386205471215,6.014269905583925,2.0343767176616563,8.257605781652721,1,1Fam,5,6.702215303958164,9.35747405406067,4.960033600993347,8.149699103663583,9.15225652883281,7.137802311168478,2.5131062844161143,83000
1225,3,1.5,1,1959,66,0,9320,11.852230939570294,4,8.453137308102065,3.7021779673602073,3.057315676093335,7.25757525084718,2.9345585812474564,0,1Fam,4,5.783627064450418,1.9044685132622892,5.491251734466017,7.965272489131641,8.52910009039843,1.433749823631417,9.594752724960465,128950
1610,3,2.0,1,1977,48,1,10603,4.053315317633645,6,4.073264939930924,9.069972428994202,8.585840234740752,7.85415561571845,4.703716322299821,1,1Fam,6,8.986292083051975,6.180878802810348,4.085867698530265,7.048036133636123,6.663396374409616,3.776583963685732,2.812339522009829,205000
1732,3,2.5,2,1985,40,0,9206,16.30683279848952,6,9.596887027581614,8.420287911621784,4.82362230620218,5.071206251950284,9.185904491700457,1,1Fam,6,7.130816368869639,2.293520546197795,9.207896541299503,8.088042123560356,8.532808673093047,1.5310130066195118,3.6062693807902884,178000
1535,4,2.0,1,1979,46,0,7018,18.873294123805987,5,7.85394006347501,8.808009505755601,6.822791071484457,7.765634843325976,1.8308943554896575,1,Duplex,5,8.53444708255433,3.360416842506734,9.948310781692287,5.407321596119316,6.885400316083988,6.8759269782835934,1.730514906289722,118964
1226,3,2.0,1,2009,16,0,10402,2.9557785116912445,7,2.9846772199581375,4.019186021462767,4.270696373910429,4.048486394099783,7.187099217010518,1,1Fam,7,2.29892260387633,8.363694396761765,1.560398408599305,1.4085096737082217,9.22120173511141,1.2390716304883178,5.637959971195039,198900
1818,4,1.5,2,1931,94,1,7758,15.792460027086948,7,3.193171033210093,7.067746748937594,7.964264310953547,3.8445339988948715,9.408063486491294,1,1Fam,7,1.799197802497575,9.481773976810114,3.296922841002449,1.6128133266625053,6.123635338175496,8.096385903046205,4.734657535569828,169500
1992,3,2.5,2,2003,22,1,9375,17.809150953028865,8,1.069183793849588,6.859782852213459,2.2473771700454725,1.1368437065416785,7.815713764308432,1,1Fam,8,1.2796701642135533,4.83600430997234,2.9962352972475537,5.228081496142162,6.661370544539733,2.6211055251105666,2.4199278090197605,250000
1047,2,1.0,1,1885,140,1,10800,5.870235488182988,4,1.2473350829936176,8.495337177812578,3.4523687398635703,7.963209593230284,2.8626980858108815,1,1Fam,4,7.405875291566936,7.1582328310229,8.155055431931679,8.046506290602045,1.7586973931103191,2.6185083644457627,6.80767551734391,100000
789,2,1.0,1,1948,77,1,6000,14.715951700061735,5,4.494997469773886,9.652064044539323,4.487057598658677,5.267537858218076,3.897256367986172,1,1Fam,5,4.097495413298766,3.202019893717001,3.3937959822167105,5.230971290843592,6.5593970808226345,2.5152802524654856,8.558779760029164,115000
1517,3,2.0,2,1919,106,1,8500,6.061397597793458,5,4.862113155683671,1.594823182223087,3.9532852284513833,3.5764229001474095,9.951408959180718,0,1Fam,5,3.406003737952559,4.966996988428432,3.231495524690674,3.867132587389508,8.455146062651108,1.0763905135960017,1.4965625204073545,115000
1844,3,2.0,1,1977,48,0,11751,1.2560147192708926,6,8.95903590631712,4.964534064854863,3.214172482232046,2.890611213593816,1.711238674611721,1,1Fam,6,5.151922160063444,3.9194880293351533,9.848738523674482,3.1548683047402077,7.1784574463375,3.5858351281124015,9.317798452402638,190000
1855,4,2.0,2,1954,71,1,9525,11.207636619968996,6,2.694356466309361,6.08981178713264,6.670461118203027,7.9761671336806765,2.788782323526727,1,1Fam,6,5.249683028135488,9.579278823070917,7.048220286942596,9.523631721998779,3.190547405304372,8.439883059004021,6.017011666415359,136900
1430,3,2.5,2,2000,25,0,7750,1.2937865356000717,7,2.4818696876003545,8.816204884801024,8.43149114202078,4.0966644178390945,7.615668299170491,1,1Fam,7,3.011493924599027,9.890732851591544,4.7032334865439385,3.239805821054218,9.12460049468956,3.1025520574677383,3.4765118724875133,180000
2696,4,2.5,2,2007,18,0,9965,11.129061305026099,7,3.1084874846521684,4.144868655995682,6.026863171624219,7.559654168776301,2.2861392278850525,1,1Fam,7,9.095066737939403,7.774613345956107,6.9435503223206405,5.376062905756447,8.4665301034283,4.887381901083889,1.5709583068783606,383970
2259,3,2.0,1,1953,72,0,21000,4.668675311035589,6,5.3143867144494,3.256347852112186,6.716232330119704,7.229594162370992,2.910011751915844,1,1Fam,6,5.302338148141091,3.994731732961592,9.874152306161115,9.778327372923687,2.5759543593765875,8.874599529853207,1.8224374083480872,217000
2320,3,2.5,2,1945,80,1,7259,2.731839806512631,6,5.208080549367336,9.527507879333239,2.7445374154250834,2.015610486373542,4.81936574434951,1,1Fam,6,3.6300717386155674,9.428935159738137,7.32795735773334,3.7664728883348366,7.428764612691693,9.55731208628265,9.78417377206892,259500
1458,2,2.5,2,1999,26,0,3230,4.106237907563511,6,6.777341481899064,6.739439734084938,2.6776572658719537,2.626382650133679,4.401286644243391,1,TwnhsE,6,6.339370519839365,9.657792236279478,5.90249909648448,6.834725195040927,3.0486758905825155,7.019539813686514,6.386222900825948,176000
1092,3,1.0,1,1962,63,0,11616,9.987678207405597,5,9.570943590423223,3.62595090988375,0.5582943585464374,0.7350183335307052,1.8920986930649497,1,1Fam,5,5.032874408050488,7.122563059860763,7.336027070052877,6.710995925723055,4.585196803456021,8.936717187439813,4.252633892098699,139000
1125,2,1.5,1,2006,19,1,8536,10.620373363455228,5,9.439819561619018,8.018603067873032,6.121917946678704,1.6799408395563902,7.022382236989827,1,1Fam,5,2.955445804417848,2.339471624565561,9.17713930934,7.5841212007957655,2.096751065365293,6.821474449685927,9.696418148605972,155000
3222,5,3.0,2,1990,35,0,12376,14.978663802386825,7,5.660297098303263,5.575124499523968,4.779848505432485,0.6271115577916221,9.573325490342636,1,1Fam,7,5.0419601949085,5.366621592007747,6.603675034757185,3.3621307808003866,8.935203818566409,8.178634775997443,5.352972159945236,320000
1456,3,2.5,2,2005,20,1,8461,10.744737093456893,6,3.251721875822985,5.7106950236149,3.66985860159238,2.4731793743452055,1.6802469397903284,1,1Fam,6,4.67895730011769,2.2220074447528013,7.494311011947285,6.496513916774054,2.766521942431521,4.019227089728476,3.5565567472748008,163990
988,1,1.0,1,1969,56,0,21453,12.913954099383865,6,7.997468325123275,9.681527296645594,1.129525493040328,0.7973068336336132,9.907560172713017,1,1Fam,6,9.921062795161824,1.8592473437680943,2.4753133064495207,8.335086141442224,9.110479556316513,7.531638234880044,2.397014454153986,180000
1123,3,1.0,2,1939,86,1,6060,6.349207040357484,4,4.4135120368942,8.9810031417146,0.5261278169874085,5.148869044496899,4.540295611489819,1,1Fam,4,4.063852659424645,7.285935818757978,6.125837994695528,5.802720796419546,6.303361823882919,4.526995325306846,6.09180091713787,100000
1080,3,1.0,1,1958,67,0,9464,3.263553779171993,6,1.377729105753021,5.740130508141885,3.4389265552637727,5.527575664208175,2.9763390564349326,1,1Fam,6,4.702015861304853,3.5761932904507305,9.541039619599767,4.379063816030551,8.434667728807234,6.52836296243268,2.909866716446171,136000
1199,2,2.0,1,1993,32,0,7892,8.557312825134003,6,5.027218992442948,8.02833081293094,3.8962929178758428,2.140615316564399,6.089505550503088,1,TwnhsE,6,7.54554488273574,8.780082525011604,3.3069600201980696,1.9805741932314052,1.7457306862487263,7.969011642127173,8.757142327042686,153900
1586,3,2.0,1,1979,46,1,17043,4.301746739417641,6,9.384942863022683,3.080619976139168,6.79520894290888,5.680229499393644,9.061941793085854,1,1Fam,6,7.8944549922238005,4.664772352318392,8.197887035706508,2.1076960316783673,5.2920424370238415,6.072366968809402,6.942608192626452,181000
754,2,1.0,1,1935,90,1,6780,3.223080679923037,6,3.8092645614467093,6.411345330693629,4.181235187175021,6.981186785231083,3.2319399622165164,0,2fmCon,6,9.650271570287545,3.976138487003815,7.9293511165072506,3.4773755630374183,5.975829982861615,9.795353742335653,3.6088038132695046,84500
958,2,2.0,1,1976,49,0,4928,13.785999583135032,6,1.6290878631528813,3.6243899083522475,1.177268062608775,3.941539238901761,4.86448312271368,1,TwnhsE,6,9.305507301554481,9.070884697030348,3.1349413667188006,8.231480169153285,3.2553210355717024,7.249640732071221,1.7609916215878885,128000
840,3,1.0,1,1930,95,1,4388,6.273630688210049,5,5.393721529776187,7.807096321545114,4.777259452484252,4.846679955001213,2.690720281872906,0,1Fam,5,2.572194561761367,6.3261447270083515,1.9423871016748329,5.1689650619648075,7.351761346145694,2.9300197401008887,9.753216211691191,87000
1348,3,1.5,2,1966,59,0,7590,19.86410057663611,6,9.120540167206943,2.2453807508795407,7.0740387639258495,6.481965124764584,5.423497781053279,1,1Fam,6,3.8093292737198343,3.932810732186736,4.911883803184926,5.917307792602976,7.367664017343926,5.799636692482738,7.292762779762983,155000
1053,3,1.5,1,1958,67,1,8973,10.836642409394072,5,1.620887919209487,1.487335835366603,7.538174880645556,3.4475116041100815,2.6262316092848126,1,1Fam,5,3.7049754123272693,7.938247282430499,1.4728226156747748,5.772949031275158,8.059095534327891,7.897376862854005,4.253199426423376,150000
2157,4,2.5,2,1966,59,0,14200,1.756023640654464,7,3.936988911226371,7.331213775061211,3.0099189578881367,7.9147531780211375,2.9675291646678863,1,1Fam,7,6.224923789488973,6.96638914187734,2.294376018859626,6.274696104031731,6.469138536979532,9.715324101231614,8.803616270905742,226000
2054,3,2.5,2,2000,25,0,12224,8.411303151938753,6,1.0196762306910512,4.349261660273697,4.13667783494743,2.5832660492719004,9.588761425865176,1,1Fam,6,2.736267178963814,4.077642110728306,6.296060711501688,3.31641070385972,1.5540853857603105,7.875091921147627,6.30613099466969,244000
1327,3,1.0,1,1959,66,1,7388,5.1247459247544604,5,3.4069167515415755,3.2685630570602378,4.736012757738871,1.8715186370446397,7.9021873788217185,1,1Fam,5,7.000394011974241,1.3319790295783316,8.351395683304773,4.493039449202885,1.6033025184621112,6.708097717514721,2.119640631742674,150750
1296,2,2.0,1,2001,24,1,6853,17.603328889573202,8,8.04635945013625,7.676621049459776,9.248757076123235,6.842121262047854,5.622707315257434,1,1Fam,8,6.873768495060689,2.9602592057301815,2.0967202018322713,9.794858852973455,9.416165494046458,6.475146631387231,4.57627822119821,220000
1721,3,2.5,1,1968,57,1,10335,11.95416330754465,5,5.396160898195831,1.0518353401073592,9.703589223112585,5.960099918000831,5.378504012791493,1,1Fam,5,7.816221807459839,2.64028540189071,4.3115057977338695,9.924215275498288,4.1611614159489285,7.409300796642493,1.4827170983500606,180000
1682,3,2.0,1,1970,55,0,10400,11.661020076320945,7,6.341848233708316,9.97574233042726,7.629779289580796,7.544337840395924,7.094708021784476,1,1Fam,7,2.8971126327164933,6.068214746202102,7.348538533831702,3.014671935935617,4.852922878398161,4.613886439479929,8.487275919532708,174000
1214,3,2.0,1,1967,58,0,10355,16.21586719973594,5,8.625927008031375,8.849727751711775,5.723891427089315,6.291121648677068,6.3860339086777795,1,1Fam,5,2.2818171488871286,6.415822416694564,2.124508071004244,7.542041520873879,8.833560392925099,3.004763921343611,8.828822594857762,143000
1959,5,3.0,1,1988,37,1,11070,4.812653096472369,7,4.695444185151933,2.056912337555159,3.9222780420734944,3.6469715098167805,1.5723502750920637,1,Duplex,7,2.0181433974263077,8.25728392624249,6.064921490269297,3.3469754493765667,6.43302724437504,6.386075863017501,1.3054189345163711,171000
1852,3,2.5,2,1999,26,1,9066,6.67942322443215,8,6.632513242381278,4.3982287809291005,2.2404209742094365,5.751599126952141,8.0082773436207,1,1Fam,8,3.0191069898254703,2.685492462338624,6.651622563123872,6.365873803458468,9.765820358285646,1.2288741372942709,9.688210722853333,230000
1764,3,2.5,2,1997,28,0,15426,10.372913691579528,6,5.725207428852521,7.129104435755578,1.0868765606741255,3.283492291006025,1.314700010056547,1,1Fam,6,4.832195153949006,9.922229949069365,3.3629329408954893,5.093383542611096,5.235294570554819,6.303839446682831,7.685508006332187,231500
864,3,1.0,1,1971,54,0,10500,13.654833581112504,4,6.47939268955798,7.954606163123457,9.380401979333927,6.702861122269603,1.0327205198539464,0,1Fam,4,7.221321674800888,4.277442228478468,1.7672945516417853,2.464895603338465,5.527863437903655,4.031014810868346,4.658320355987219,115000
1734,3,2.0,1,2005,20,0,11645,8.125801948166968,7,9.11835050947794,6.475566764139354,7.7984881980995695,3.1466852477391694,1.3676050926770111,1,1Fam,7,8.884189177443474,5.8501750530520145,4.821385187504504,9.990857793815549,3.0470340854840554,9.395616130089147,9.667191963240015,260000
1385,4,2.0,2,1952,73,0,8520,8.680901110021253,5,1.2855658496298918,2.493020124443052,6.217191470852506,6.26739628150107,4.293086057309062,1,1Fam,5,1.1358252498591819,8.329484149649764,8.468201887421,8.061261923214111,3.1639694282922597,9.675333620980474,6.539451523866084,166000
1501,3,2.0,1,1999,26,0,10335,6.807656433399268,7,5.552891283238691,3.242913099322802,3.2224542322028946,6.189437569619071,7.010289363762222,1,1Fam,7,3.625167346889075,1.3129216424637735,8.23388449130592,4.2059453498976564,7.999583388693434,5.497381344561094,3.799015494410439,204000
1728,6,2.0,1,1963,62,0,9100,6.629165859807295,5,9.384498687419768,1.5202457093425277,3.127207152791828,2.330796919105229,3.3734583826485984,1,Duplex,5,3.578292764574046,2.4577317384813986,9.255115189415832,3.4699305492350394,6.152714790975298,6.544012415672562,7.689894537351188,125000
1709,3,2.0,2,2004,21,1,2522,18.547292916319794,6,3.305465466774969,1.7871053525016045,1.4410823091184102,3.2080651845347283,6.486491144440398,1,Twnhs,6,5.944457785812609,7.955860774053204,8.556102624164875,1.2736787586235336,1.046566344364316,4.601782283450837,9.094224153711323,130000
875,2,1.0,1,1931,94,1,6120,2.08239665107791,5,6.182543736905159,5.3972374080362515,9.857916488716096,3.525894261794067,5.357214621248422,1,1Fam,5,7.39419008085364,8.44681859563125,2.2195498722377143,7.708691470728215,8.920465291418488,6.27183085999821,4.835613864430508,105000
2035,3,2.5,2,2001,24,0,9505,10.570038103895513,7,3.338756360341915,5.821178606105342,2.392613667892905,0.8684095271516139,5.030089149695499,1,1Fam,7,9.8907708769701,1.302737581881892,8.788472952773319,9.360620772150757,1.0394401385093346,3.808273286834077,8.79695306096331,222500
1080,3,1.0,1,2004,21,1,7500,4.0138639834821035,7,9.393355283452218,5.1546398580997845,1.0016491922786108,7.867520699650299,9.06367178704965,0,1Fam,7,8.85063189407897,3.1377086058662824,1.3312573951710573,8.635056597173458,4.658657151799732,6.121799895153401,4.114578896317426,141000
1344,3,1.0,2,1936,89,1,6240,3.898690109194248,5,3.233902126723403,8.051774485054125,1.219167350008731,1.1770876461866795,3.9288156026034686,1,1Fam,5,7.870744935307304,3.877505641507896,4.258047667698965,7.859125555422499,2.9300203410900942,4.887863394523437,4.55821064087006,115000
969,3,1.5,1,1975,50,0,10356,10.821113807589596,5,4.936686116900453,7.477544434355524,2.287018502131506,3.9667104411807776,5.474924071000125,1,1Fam,5,2.9782942616172345,1.542322882690435,1.4158528324489899,1.5784051893369493,7.255859377713154,6.3566888766189935,3.069838061730561,122000
1710,2,2.0,1,2007,18,1,13891,8.14468546686323,8,5.462308084369853,2.410107798860068,6.495022711751778,5.548232221283883,5.747126145908125,1,1Fam,8,5.393799619613552,5.135954294292304,3.889034923981998,7.341324630091132,6.145226857827681,3.3722011525135747,3.504120876709613,372402
1993,4,2.5,2,1971,54,0,14803,6.193256615950625,6,5.796256167781955,6.5937700158141785,2.4271718173101466,0.6148889513385176,1.323275838743816,1,1Fam,6,3.3596633777083618,8.646601679276735,8.386517568757295,1.5199952902948695,3.780132572145434,4.921734710737683,3.726665654637708,190000
1252,1,1.0,1,1960,65,1,13500,2.659216760924143,6,5.702138651903619,7.448197562072535,6.583662763653042,5.054298492444353,8.361834976073222,1,1Fam,6,2.080731865215175,8.351271610024268,1.5718012734925964,2.706637678716672,2.747620646218476,5.5705146721054435,4.969943852982452,235000
1200,4,1.0,1,1923,102,1,11340,19.908102302147608,6,9.648460238131234,6.620736674616175,3.9161551302499413,4.102313015914874,9.784600532158127,1,1Fam,6,8.39628321338214,9.263602120926375,7.047713354984953,4.735883735924623,8.902373648523977,2.1288496719078367,7.316535772343959,125000
1096,2,1.0,2,1924,101,1,9600,19.39511544554553,6,4.664276244466381,1.8134294470138204,5.756595302948286,3.6489596549873204,2.653144433957005,0,1Fam,6,3.4066146880525,3.231571207781669,7.099695788804243,2.33010845686008,5.3404199043454135,2.702078776556944,9.195604765253465,79000
1040,2,1.0,1,1950,75,0,7200,2.7285177571931194,5,2.408458974213892,1.0478527283711498,6.953674180167191,3.273925995121653,2.320893909862435,1,1Fam,5,7.0981495562648265,3.8126289688004182,9.677145977126663,8.54871801929487,1.5162346513612,4.515608104854611,5.110827793044578,109500
